customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,converted,age_group,campaign_pressure,previously_contacted,month_num,month_name,has_unknown_value
35250,26,blue-collar,single,basic.9y,no,yes,yes,cellular,may,fri,245,9,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35251,31,admin.,single,basic.9y,no,no,no,cellular,may,fri,406,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,26-35,High,No,5,May,False
35252,24,technician,single,professional.course,no,no,yes,cellular,may,fri,23,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Very High,No,5,May,False
35253,32,technician,single,university.degree,unknown,yes,no,cellular,may,fri,297,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,True
35254,55,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,197,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,Yes,5,May,False
35255,28,blue-collar,single,basic.6y,no,yes,yes,cellular,may,fri,63,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35256,23,services,single,high.school,no,yes,no,cellular,may,fri,103,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,High,No,5,May,False
35257,26,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,11,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,True
35258,49,entrepreneur,divorced,basic.9y,no,yes,no,cellular,may,fri,427,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35259,46,admin.,married,high.school,no,yes,yes,cellular,may,fri,80,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35260,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35261,30,services,single,high.school,no,yes,yes,cellular,may,fri,255,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35262,34,technician,single,professional.course,no,yes,no,cellular,may,fri,8,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35263,32,admin.,single,high.school,no,no,yes,cellular,may,fri,284,15,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35264,27,admin.,married,basic.6y,no,no,no,cellular,may,fri,550,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35265,56,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,536,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,55+,Medium,No,5,May,False
35266,54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,193,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35267,30,technician,single,high.school,no,yes,yes,cellular,may,fri,124,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35268,31,self-employed,divorced,basic.9y,no,yes,no,cellular,may,fri,12,10,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35269,23,blue-collar,single,professional.course,no,yes,yes,cellular,may,fri,134,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,High,No,5,May,False
35270,32,technician,married,professional.course,no,yes,yes,cellular,may,fri,10,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35271,37,services,divorced,basic.4y,no,no,no,cellular,may,fri,17,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Very High,No,5,May,False
35272,39,admin.,married,university.degree,no,no,no,cellular,may,fri,895,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,Yes,5,May,False
35273,32,technician,single,professional.course,no,yes,no,cellular,may,fri,212,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35274,29,admin.,single,high.school,no,unknown,unknown,cellular,may,fri,43,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,True
35275,39,admin.,married,university.degree,no,yes,no,cellular,may,fri,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35276,44,admin.,married,high.school,no,no,no,cellular,may,fri,14,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35277,32,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,122,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35278,33,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,134,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,True
35279,25,services,single,high.school,no,no,no,cellular,may,fri,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Medium,No,5,May,False
35280,28,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,144,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35281,36,management,married,university.degree,no,yes,yes,telephone,may,fri,16,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35282,23,admin.,single,high.school,no,no,no,cellular,may,fri,13,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Very High,No,5,May,False
35283,60,retired,divorced,high.school,unknown,no,no,cellular,may,fri,781,4,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,55+,High,Yes,5,May,True
35284,34,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,128,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35285,32,self-employed,single,high.school,no,yes,yes,cellular,may,fri,67,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35286,34,admin.,single,university.degree,no,yes,no,cellular,may,fri,266,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35287,27,technician,single,professional.course,no,no,no,cellular,may,fri,411,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35288,42,management,married,university.degree,no,no,no,cellular,may,fri,391,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35289,27,admin.,single,basic.6y,no,yes,no,telephone,may,fri,195,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35290,34,admin.,single,high.school,no,no,yes,telephone,may,fri,74,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35291,20,technician,single,professional.course,unknown,no,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Medium,No,5,May,True
35292,34,admin.,married,high.school,no,yes,no,cellular,may,fri,340,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35293,34,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,350,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35294,49,self-employed,married,high.school,no,no,no,cellular,may,fri,309,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35295,39,technician,single,high.school,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,No,5,May,False
35296,26,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,136,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35297,51,blue-collar,single,illiterate,unknown,yes,no,cellular,may,fri,259,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,True
35298,29,admin.,single,university.degree,no,yes,no,cellular,may,fri,223,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35299,29,technician,single,university.degree,no,yes,yes,cellular,may,fri,215,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35300,31,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,156,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35301,43,entrepreneur,married,professional.course,no,no,no,cellular,may,fri,233,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,No,5,May,False
35302,26,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,59,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35303,29,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,104,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,True
35304,30,admin.,single,university.degree,no,no,no,telephone,may,fri,49,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35305,37,services,divorced,basic.4y,no,no,no,cellular,may,fri,167,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35306,28,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,113,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35307,51,admin.,married,high.school,no,yes,yes,cellular,may,fri,1002,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,46-55,High,No,5,May,False
35308,21,student,single,university.degree,no,yes,no,cellular,may,fri,48,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Medium,No,5,May,False
35309,30,technician,married,basic.9y,no,yes,no,cellular,may,fri,54,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35310,47,technician,divorced,university.degree,no,no,no,cellular,may,fri,306,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,Yes,5,May,False
35311,32,admin.,single,university.degree,no,no,no,cellular,may,fri,61,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35312,24,services,single,high.school,no,yes,yes,cellular,may,fri,20,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,High,No,5,May,False
35313,23,technician,single,high.school,no,yes,no,cellular,may,fri,16,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,High,Yes,5,May,False
35314,43,admin.,married,high.school,no,no,no,cellular,may,fri,880,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,36-45,High,No,5,May,False
35315,35,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,69,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35316,33,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,218,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35317,50,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,18,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Very High,No,5,May,False
35318,27,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,47,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35319,41,admin.,single,high.school,no,yes,no,cellular,may,fri,333,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,Yes,5,May,False
35320,41,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,102,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,Yes,5,May,False
35321,29,admin.,single,high.school,no,no,no,cellular,may,fri,64,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35322,34,admin.,single,university.degree,no,no,no,cellular,may,fri,101,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,Yes,5,May,False
35323,32,admin.,single,university.degree,no,no,no,cellular,may,fri,800,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35324,37,technician,single,professional.course,no,yes,no,cellular,may,fri,131,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35325,38,entrepreneur,married,basic.9y,no,yes,yes,cellular,may,fri,476,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35326,32,self-employed,married,professional.course,no,no,yes,telephone,may,fri,65,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35327,37,management,married,university.degree,no,no,no,cellular,may,fri,262,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,Yes,5,May,False
35328,47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,934,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,1,46-55,Medium,Yes,5,May,False
35329,26,entrepreneur,married,professional.course,no,no,no,telephone,may,fri,75,10,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35330,22,services,single,high.school,no,no,no,cellular,may,fri,51,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,High,No,5,May,False
35331,33,blue-collar,divorced,basic.9y,no,yes,yes,cellular,may,fri,208,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35332,32,technician,single,professional.course,no,no,no,cellular,may,fri,53,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35333,34,technician,single,university.degree,no,no,no,cellular,may,fri,162,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35334,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,34,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35335,32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,73,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35336,26,technician,single,professional.course,no,no,no,cellular,may,fri,22,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35337,49,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,172,2,9,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,Yes,5,May,False
35338,52,self-employed,divorced,university.degree,no,yes,no,telephone,may,fri,258,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35339,37,admin.,single,high.school,no,no,yes,cellular,may,fri,71,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,Yes,5,May,False
35340,32,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,11,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35341,32,self-employed,single,high.school,no,yes,yes,cellular,may,fri,93,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35342,30,blue-collar,single,basic.6y,no,no,no,cellular,may,fri,92,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,Yes,5,May,False
35343,25,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,655,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,1,18-25,Medium,Yes,5,May,False
35344,29,admin.,single,high.school,no,no,no,cellular,may,fri,138,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35345,57,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,432,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,55+,Medium,No,5,May,True
35346,34,management,divorced,unknown,no,yes,no,cellular,may,fri,200,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,True
35347,29,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,69,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35348,33,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,204,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35349,43,blue-collar,divorced,basic.9y,unknown,yes,yes,cellular,may,fri,25,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,Yes,5,May,True
35350,23,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,28,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Very High,No,5,May,False
35351,24,services,single,basic.9y,no,yes,yes,cellular,may,fri,68,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,High,Yes,5,May,False
35352,27,admin.,married,professional.course,no,yes,no,cellular,may,fri,109,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35353,29,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,fri,1223,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35354,23,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,136,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Medium,Yes,5,May,False
35355,53,admin.,married,high.school,no,no,no,cellular,may,fri,101,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35356,43,admin.,married,high.school,no,yes,no,cellular,may,fri,126,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,Yes,5,May,False
35357,34,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,137,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35358,39,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,fri,155,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Very High,No,5,May,True
35359,53,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,509,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35360,37,admin.,divorced,high.school,no,no,no,cellular,may,fri,143,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,Yes,5,May,False
35361,27,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,641,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35362,34,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,fri,415,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,1,26-35,High,Yes,5,May,True
35363,54,management,married,university.degree,no,no,no,cellular,may,fri,104,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35364,31,services,married,high.school,no,yes,no,cellular,may,fri,211,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,False
35365,27,technician,married,university.degree,no,yes,no,cellular,may,fri,131,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35366,28,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,22,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,True
35367,34,admin.,single,high.school,no,no,no,cellular,may,fri,15,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
35368,29,admin.,married,high.school,no,yes,no,cellular,may,fri,1871,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,26-35,High,No,5,May,False
35369,24,services,single,high.school,no,yes,yes,cellular,may,fri,69,2,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Medium,Yes,5,May,False
35370,28,admin.,single,university.degree,no,yes,yes,cellular,may,fri,63,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35371,25,blue-collar,single,high.school,no,no,no,cellular,may,fri,1068,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,18-25,Medium,No,5,May,False
35372,58,admin.,divorced,high.school,unknown,no,no,cellular,may,fri,315,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,55+,Medium,Yes,5,May,True
35373,42,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,58,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35374,43,blue-collar,married,high.school,no,no,no,cellular,may,fri,22,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Very High,Yes,5,May,False
35375,50,entrepreneur,married,high.school,no,yes,yes,cellular,may,fri,1326,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Very High,Yes,5,May,False
35376,34,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,149,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,True
35377,22,admin.,single,basic.9y,no,yes,yes,cellular,may,fri,34,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Very High,No,5,May,False
35378,33,technician,single,university.degree,no,no,no,cellular,may,fri,204,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35379,48,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,44,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Very High,No,5,May,False
35380,47,entrepreneur,married,university.degree,no,no,no,cellular,may,fri,376,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,46-55,Medium,No,5,May,False
35381,38,blue-collar,divorced,basic.4y,unknown,no,no,cellular,may,fri,31,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,Yes,5,May,True
35382,40,technician,married,university.degree,no,yes,yes,cellular,may,fri,133,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35383,35,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,439,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35384,32,technician,single,unknown,no,yes,yes,cellular,may,fri,157,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,True
35385,32,admin.,single,unknown,no,yes,yes,cellular,may,fri,38,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,Yes,5,May,True
35386,45,entrepreneur,divorced,university.degree,no,no,no,telephone,may,fri,462,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,36-45,High,No,5,May,False
35387,32,admin.,single,professional.course,no,yes,yes,telephone,may,fri,73,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35388,26,services,married,high.school,no,yes,no,cellular,may,fri,104,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35389,43,blue-collar,single,high.school,no,no,no,cellular,may,fri,504,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35390,25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,121,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Medium,No,5,May,False
35391,39,technician,married,professional.course,no,no,no,cellular,may,fri,49,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35392,37,services,divorced,professional.course,no,no,no,cellular,may,fri,258,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,False
35393,41,management,married,unknown,no,yes,no,cellular,may,fri,163,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,Yes,5,May,True
35394,24,admin.,single,basic.9y,no,yes,no,telephone,may,fri,12,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Very High,No,5,May,False
35395,28,services,single,basic.9y,no,no,yes,cellular,may,fri,126,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,Yes,5,May,False
35396,28,technician,single,university.degree,no,no,yes,telephone,may,fri,166,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,High,No,5,May,False
35397,25,admin.,single,university.degree,no,yes,no,cellular,may,fri,11,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,18-25,Very High,Yes,5,May,False
35398,43,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,fri,59,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,High,No,5,May,True
35399,31,technician,single,university.degree,no,yes,no,cellular,may,fri,1313,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,1,26-35,Very High,Yes,5,May,False
35400,50,admin.,single,high.school,no,no,yes,cellular,may,fri,623,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,1,46-55,Very High,No,5,May,False
35401,26,admin.,single,high.school,no,yes,no,cellular,may,fri,157,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Medium,No,5,May,False
35402,30,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,1598,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,1,26-35,High,Yes,5,May,False
35403,42,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,385,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,36-45,Medium,No,5,May,True
35404,33,admin.,single,high.school,no,no,no,cellular,may,fri,57,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,26-35,Very High,No,5,May,False
