experiment_id,customer_id,campaign_id,month,month_name,month_num,converted,campaign,previous,poutcome,campaign_pressure,previously_contacted
38004,38004,CEL_CONTROL_SEP,sep,Sep,9,1,5,0,nonexistent,High,No
38005,38005,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,success,Low,Yes
38006,38006,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38007,38007,TEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38008,38008,CEL_TEST_SEP,sep,Sep,9,1,3,0,nonexistent,Medium,No
38009,38009,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38010,38010,CEL_TEST_SEP,sep,Sep,9,1,1,1,failure,Low,Yes
38011,38011,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38012,38012,CEL_TEST_SEP,sep,Sep,9,0,1,2,failure,Low,Yes
38013,38013,CEL_TEST_SEP,sep,Sep,9,0,3,1,failure,Medium,Yes
38014,38014,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38015,38015,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38016,38016,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,failure,Low,Yes
38017,38017,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38018,38018,TEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38019,38019,CEL_TEST_SEP,sep,Sep,9,0,2,1,failure,Medium,Yes
38020,38020,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38021,38021,TEL_TEST_SEP,sep,Sep,9,0,5,0,nonexistent,High,No
38022,38022,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38023,38023,CEL_TEST_SEP,sep,Sep,9,1,2,1,success,Medium,Yes
38024,38024,CEL_TEST_SEP,sep,Sep,9,1,2,2,success,Medium,Yes
38025,38025,CEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38026,38026,CEL_TEST_SEP,sep,Sep,9,1,3,0,nonexistent,Medium,No
38027,38027,CEL_TEST_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38028,38028,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38029,38029,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38030,38030,TEL_TEST_SEP,sep,Sep,9,1,3,0,nonexistent,Medium,No
38031,38031,CEL_TEST_SEP,sep,Sep,9,0,4,0,nonexistent,High,No
38032,38032,CEL_TEST_SEP,sep,Sep,9,1,3,0,nonexistent,Medium,No
38033,38033,CEL_TEST_SEP,sep,Sep,9,0,8,0,nonexistent,Very High,No
38034,38034,CEL_CONTROL_SEP,sep,Sep,9,0,2,1,failure,Medium,Yes
38035,38035,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38036,38036,CEL_CONTROL_SEP,sep,Sep,9,1,3,2,success,Medium,Yes
38037,38037,CEL_TEST_SEP,sep,Sep,9,1,3,1,success,Medium,Yes
38038,38038,CEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38039,38039,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38040,38040,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38041,38041,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38042,38042,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38043,38043,CEL_CONTROL_SEP,sep,Sep,9,1,1,3,success,Low,Yes
38044,38044,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38045,38045,TEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38046,38046,CEL_TEST_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38047,38047,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38048,38048,CEL_TEST_SEP,sep,Sep,9,1,2,0,nonexistent,Medium,No
38049,38049,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38050,38050,CEL_TEST_SEP,sep,Sep,9,1,4,0,nonexistent,High,No
38051,38051,TEL_TEST_SEP,sep,Sep,9,1,2,0,nonexistent,Medium,No
38052,38052,CEL_CONTROL_SEP,sep,Sep,9,0,3,0,nonexistent,Medium,No
38053,38053,CEL_CONTROL_SEP,sep,Sep,9,1,1,2,success,Low,Yes
38054,38054,TEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38055,38055,CEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38056,38056,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38057,38057,CEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38058,38058,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38059,38059,CEL_TEST_SEP,sep,Sep,9,1,1,1,failure,Low,Yes
38060,38060,TEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38061,38061,CEL_TEST_SEP,sep,Sep,9,1,1,2,success,Low,Yes
38062,38062,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38063,38063,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38064,38064,CEL_TEST_SEP,sep,Sep,9,1,1,2,failure,Low,Yes
38065,38065,CEL_CONTROL_SEP,sep,Sep,9,1,2,1,success,Medium,Yes
38066,38066,CEL_CONTROL_SEP,sep,Sep,9,1,2,2,failure,Medium,Yes
38067,38067,CEL_TEST_SEP,sep,Sep,9,1,2,1,success,Medium,Yes
38068,38068,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38069,38069,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,success,Low,Yes
38070,38070,CEL_TEST_SEP,sep,Sep,9,1,2,0,nonexistent,Medium,No
38071,38071,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38072,38072,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38073,38073,CEL_TEST_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38074,38074,CEL_TEST_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38075,38075,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38076,38076,CEL_TEST_SEP,sep,Sep,9,0,2,1,success,Medium,Yes
38077,38077,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,success,Low,Yes
38078,38078,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,success,Low,Yes
38079,38079,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38080,38080,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38081,38081,CEL_TEST_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38082,38082,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38083,38083,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38084,38084,TEL_CONTROL_SEP,sep,Sep,9,0,3,0,nonexistent,Medium,No
38085,38085,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38086,38086,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38087,38087,CEL_CONTROL_SEP,sep,Sep,9,0,2,2,failure,Medium,Yes
38088,38088,CEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38089,38089,CEL_TEST_SEP,sep,Sep,9,0,3,0,nonexistent,Medium,No
38090,38090,CEL_TEST_SEP,sep,Sep,9,0,3,1,failure,Medium,Yes
38091,38091,TEL_CONTROL_SEP,sep,Sep,9,0,3,1,failure,Medium,Yes
38092,38092,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38093,38093,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38094,38094,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38095,38095,CEL_CONTROL_SEP,sep,Sep,9,1,2,1,failure,Medium,Yes
38096,38096,CEL_TEST_SEP,sep,Sep,9,1,3,1,success,Medium,Yes
38097,38097,CEL_CONTROL_SEP,sep,Sep,9,1,2,0,nonexistent,Medium,No
38098,38098,CEL_TEST_SEP,sep,Sep,9,0,1,2,failure,Low,Yes
38099,38099,TEL_CONTROL_SEP,sep,Sep,9,1,1,2,success,Low,Yes
38100,38100,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38101,38101,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38102,38102,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38103,38103,CEL_TEST_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38104,38104,CEL_CONTROL_SEP,sep,Sep,9,1,1,2,success,Low,Yes
38105,38105,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38106,38106,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38107,38107,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38108,38108,CEL_CONTROL_SEP,sep,Sep,9,0,3,0,nonexistent,Medium,No
38109,38109,CEL_TEST_SEP,sep,Sep,9,0,1,2,failure,Low,Yes
38110,38110,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38111,38111,CEL_CONTROL_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38112,38112,CEL_TEST_SEP,sep,Sep,9,0,2,1,failure,Medium,Yes
38113,38113,CEL_TEST_SEP,sep,Sep,9,0,2,1,failure,Medium,Yes
38114,38114,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38115,38115,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38116,38116,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38117,38117,CEL_TEST_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38118,38118,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,success,Low,Yes
38119,38119,CEL_TEST_SEP,sep,Sep,9,0,2,0,nonexistent,Medium,No
38120,38120,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38121,38121,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38122,38122,CEL_CONTROL_SEP,sep,Sep,9,0,1,2,failure,Low,Yes
38123,38123,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38124,38124,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38125,38125,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38126,38126,CEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38127,38127,CEL_CONTROL_SEP,sep,Sep,9,0,2,1,failure,Medium,Yes
38128,38128,CEL_TEST_SEP,sep,Sep,9,1,2,1,success,Medium,Yes
38129,38129,TEL_CONTROL_SEP,sep,Sep,9,0,3,0,nonexistent,Medium,No
38130,38130,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38131,38131,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,failure,Low,Yes
38132,38132,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38133,38133,CEL_TEST_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38134,38134,CEL_TEST_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38135,38135,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38136,38136,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,failure,Low,Yes
38137,38137,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38138,38138,CEL_CONTROL_SEP,sep,Sep,9,1,1,1,success,Low,Yes
38139,38139,CEL_TEST_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38140,38140,CEL_CONTROL_SEP,sep,Sep,9,0,1,0,nonexistent,Low,No
38141,38141,TEL_CONTROL_SEP,sep,Sep,9,1,1,0,nonexistent,Low,No
38142,38142,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,failure,Low,Yes
38143,38143,CEL_CONTROL_SEP,sep,Sep,9,0,1,1,success,Low,Yes
38144,38144,CEL_TEST_OCT,oct,Oct,10,1,2,1,success,Medium,Yes
38145,38145,CEL_TEST_OCT,oct,Oct,10,1,3,0,nonexistent,Medium,No
38146,38146,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38147,38147,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38148,38148,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38149,38149,CEL_TEST_OCT,oct,Oct,10,0,1,2,success,Low,Yes
38150,38150,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38151,38151,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38152,38152,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38153,38153,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38154,38154,CEL_CONTROL_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38155,38155,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,success,Low,Yes
38156,38156,TEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38157,38157,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38158,38158,TEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38159,38159,CEL_TEST_OCT,oct,Oct,10,0,2,2,failure,Medium,Yes
38160,38160,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38161,38161,CEL_CONTROL_OCT,oct,Oct,10,0,6,3,failure,Very High,Yes
38162,38162,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38163,38163,CEL_TEST_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38164,38164,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38165,38165,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38166,38166,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38167,38167,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38168,38168,CEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38169,38169,CEL_CONTROL_OCT,oct,Oct,10,1,2,1,success,Medium,Yes
38170,38170,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38171,38171,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38172,38172,CEL_CONTROL_OCT,oct,Oct,10,0,2,1,success,Medium,Yes
38173,38173,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38174,38174,CEL_CONTROL_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38175,38175,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38176,38176,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38177,38177,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38178,38178,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38179,38179,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38180,38180,CEL_CONTROL_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38181,38181,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38182,38182,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38183,38183,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38184,38184,CEL_TEST_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38185,38185,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38186,38186,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38187,38187,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38188,38188,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38189,38189,CEL_CONTROL_OCT,oct,Oct,10,1,1,2,success,Low,Yes
38190,38190,CEL_TEST_OCT,oct,Oct,10,1,3,0,nonexistent,Medium,No
38191,38191,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38192,38192,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38193,38193,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38194,38194,CEL_CONTROL_OCT,oct,Oct,10,1,1,3,failure,Low,Yes
38195,38195,CEL_TEST_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38196,38196,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38197,38197,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38198,38198,CEL_TEST_OCT,oct,Oct,10,1,1,3,failure,Low,Yes
38199,38199,CEL_CONTROL_OCT,oct,Oct,10,0,2,2,success,Medium,Yes
38200,38200,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38201,38201,CEL_TEST_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38202,38202,CEL_TEST_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38203,38203,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38204,38204,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38205,38205,TEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38206,38206,CEL_CONTROL_OCT,oct,Oct,10,0,2,1,failure,Medium,Yes
38207,38207,TEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38208,38208,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38209,38209,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38210,38210,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38211,38211,CEL_CONTROL_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38212,38212,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38213,38213,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38214,38214,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38215,38215,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38216,38216,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38217,38217,TEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38218,38218,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38219,38219,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38220,38220,CEL_CONTROL_OCT,oct,Oct,10,1,2,1,success,Medium,Yes
38221,38221,CEL_CONTROL_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38222,38222,CEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38223,38223,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38224,38224,CEL_CONTROL_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38225,38225,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38226,38226,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38227,38227,CEL_CONTROL_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38228,38228,CEL_TEST_OCT,oct,Oct,10,0,1,1,success,Low,Yes
38229,38229,CEL_CONTROL_OCT,oct,Oct,10,1,3,1,failure,Medium,Yes
38230,38230,CEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38231,38231,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38232,38232,CEL_TEST_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38233,38233,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38234,38234,CEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38235,38235,TEL_CONTROL_OCT,oct,Oct,10,0,3,1,success,Medium,Yes
38236,38236,CEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38237,38237,CEL_TEST_OCT,oct,Oct,10,0,2,1,failure,Medium,Yes
38238,38238,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38239,38239,CEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38240,38240,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,success,Low,Yes
38241,38241,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38242,38242,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38243,38243,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38244,38244,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38245,38245,TEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38246,38246,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38247,38247,CEL_TEST_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38248,38248,CEL_CONTROL_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38249,38249,CEL_TEST_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38250,38250,CEL_TEST_OCT,oct,Oct,10,1,1,2,failure,Low,Yes
38251,38251,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38252,38252,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38253,38253,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38254,38254,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38255,38255,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38256,38256,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38257,38257,TEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38258,38258,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38259,38259,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38260,38260,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38261,38261,CEL_TEST_OCT,oct,Oct,10,0,2,1,failure,Medium,Yes
38262,38262,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38263,38263,CEL_TEST_OCT,oct,Oct,10,0,2,1,failure,Medium,Yes
38264,38264,CEL_TEST_OCT,oct,Oct,10,1,1,2,success,Low,Yes
38265,38265,CEL_TEST_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38266,38266,CEL_CONTROL_OCT,oct,Oct,10,1,2,1,failure,Medium,Yes
38267,38267,TEL_TEST_OCT,oct,Oct,10,1,3,0,nonexistent,Medium,No
38268,38268,CEL_CONTROL_OCT,oct,Oct,10,0,2,2,success,Medium,Yes
38269,38269,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38270,38270,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38271,38271,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38272,38272,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38273,38273,TEL_TEST_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38274,38274,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38275,38275,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38276,38276,CEL_CONTROL_OCT,oct,Oct,10,0,1,2,success,Low,Yes
38277,38277,CEL_CONTROL_OCT,oct,Oct,10,1,1,0,nonexistent,Low,No
38278,38278,CEL_TEST_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38279,38279,CEL_TEST_OCT,oct,Oct,10,0,1,2,failure,Low,Yes
38280,38280,CEL_TEST_OCT,oct,Oct,10,0,3,0,nonexistent,Medium,No
38281,38281,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38282,38282,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38283,38283,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38284,38284,CEL_TEST_OCT,oct,Oct,10,0,3,0,nonexistent,Medium,No
38285,38285,TEL_TEST_OCT,oct,Oct,10,1,2,0,nonexistent,Medium,No
38286,38286,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38287,38287,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38288,38288,TEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38289,38289,CEL_TEST_OCT,oct,Oct,10,1,5,1,failure,High,Yes
38290,38290,CEL_TEST_OCT,oct,Oct,10,0,4,0,nonexistent,High,No
38291,38291,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38292,38292,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38293,38293,TEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38294,38294,CEL_TEST_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38295,38295,TEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38296,38296,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38297,38297,CEL_CONTROL_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38298,38298,CEL_CONTROL_OCT,oct,Oct,10,0,1,1,failure,Low,Yes
38299,38299,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38300,38300,CEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38301,38301,CEL_TEST_OCT,oct,Oct,10,1,1,1,success,Low,Yes
38302,38302,CEL_TEST_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38303,38303,CEL_CONTROL_OCT,oct,Oct,10,0,2,1,success,Medium,Yes
38304,38304,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38305,38305,CEL_CONTROL_OCT,oct,Oct,10,1,2,1,success,Medium,Yes
38306,38306,CEL_TEST_OCT,oct,Oct,10,0,5,0,nonexistent,High,No
38307,38307,CEL_CONTROL_OCT,oct,Oct,10,1,2,3,failure,Medium,Yes
38308,38308,TEL_TEST_OCT,oct,Oct,10,1,3,2,success,Medium,Yes
38309,38309,TEL_CONTROL_OCT,oct,Oct,10,0,1,0,nonexistent,Low,No
38310,38310,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38311,38311,CEL_TEST_OCT,oct,Oct,10,0,2,0,nonexistent,Medium,No
38312,38312,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38313,38313,TEL_TEST_OCT,oct,Oct,10,1,1,1,failure,Low,Yes
38314,38314,CEL_CONTROL_OCT,oct,Oct,10,1,1,1,success,Low,Yes
